Time,FilamentPos,MotorPos,FocalTesionPos,MotorConnections,ContractileForce,Other
252,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
253,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
254,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
255,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
256,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
257,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
258,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
259,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
260,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
261,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
262,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
263,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
264,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
265,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
266,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
267,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
268,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
269,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
270,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
271,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
272,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
273,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
274,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
275,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
276,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
277,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
278,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
279,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
280,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
281,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
282,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
283,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
284,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
285,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
286,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
287,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
288,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
289,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
290,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
291,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
292,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
293,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
294,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
295,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
296,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
297,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
298,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
299,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
300,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
301,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
302,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
303,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
304,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
305,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
306,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
307,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
308,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
309,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
310,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
311,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
312,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
313,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
314,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
315,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
316,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
317,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
318,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
319,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
320,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
321,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
322,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
323,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
324,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
325,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
326,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
327,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
328,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
329,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
330,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
331,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
332,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
333,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
334,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
335,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
336,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
337,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
338,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
339,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
340,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
341,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
342,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
343,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
344,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
345,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
346,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
347,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
348,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
349,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
350,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
351,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
352,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
353,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
354,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
355,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
356,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
357,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
358,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
359,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
360,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
361,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
362,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
363,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
364,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
365,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
366,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
367,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
368,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
369,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
370,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
371,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
372,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
373,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
374,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
375,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
376,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
377,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
378,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
379,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
380,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
381,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
382,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
383,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
384,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
385,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
386,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
387,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
388,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
389,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
390,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
391,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
392,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
393,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
394,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
395,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
396,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
397,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
398,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
399,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
400,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
401,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
402,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
403,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
404,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
405,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
406,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
407,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
408,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
409,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
410,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
411,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
412,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
413,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
414,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
415,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
416,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
417,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
418,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
419,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
420,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
421,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
422,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
423,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
424,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
425,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
426,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
427,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
428,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
429,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
430,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
431,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
432,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
433,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
434,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
435,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
436,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
437,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
438,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
439,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
440,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
441,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
442,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
443,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
444,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
445,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
446,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
447,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
448,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
449,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
450,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
451,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
452,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
453,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
454,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
455,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
456,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
457,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
458,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
459,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
460,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
461,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
462,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
463,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
464,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
465,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
466,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
467,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
468,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
469,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
470,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
471,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
472,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
473,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
474,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
475,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
476,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
477,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
478,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
479,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
480,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
481,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
482,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
483,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
484,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
485,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
486,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
487,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
488,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
489,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
490,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
491,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
492,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
493,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
494,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
495,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
496,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
497,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
498,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
499,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
500,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
501,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
502,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
503,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
504,"[1.04707, 0.462879]",[0.970003],"[-0.000913, 1.099087]",[Int64[]],0.0,Motor dettached
